timestamp,motion,lux_nocturno,temperature
2026-09-15T00:12:00Z,1,42.7,14.6
2026-09-15T00:13:00Z,0,28.7,14.3
2026-09-15T00:14:00Z,0,42.2,15.1
2026-09-15T00:15:00Z,0,46.0,15.1
2026-09-15T00:16:00Z,0,27.7,15.2
2026-09-15T00:17:00Z,0,32.1,14.7
2026-09-15T00:18:00Z,0,42.3,14.7
2026-09-15T00:19:00Z,0,38.3,15.6
2026-09-15T00:20:00Z,1,41.0,14.0
2026-09-15T00:21:00Z,0,38.0,14.6
2026-09-15T00:22:00Z,0,23.8,14.5
2026-09-15T00:23:00Z,1,33.6,14.4
2026-09-15T00:24:00Z,1,42.2,14.9
2026-09-15T00:25:00Z,0,36.5,14.0
2026-09-15T00:26:00Z,1,36.9,14.2
2026-09-15T00:27:00Z,0,46.0,15.2
2026-09-15T00:28:00Z,0,35.7,14.0
2026-09-15T00:29:00Z,0,44.7,14.9
2026-09-15T00:30:00Z,1,39.9,14.3
2026-09-15T00:31:00Z,0,24.7,14.0
2026-09-15T00:32:00Z,1,32.5,14.2
2026-09-15T00:33:00Z,0,28.1,15.3
2026-09-15T00:34:00Z,1,28.6,14.8
2026-09-15T00:35:00Z,0,32.8,15.1
2026-09-15T00:36:00Z,1,40.9,14.9
2026-09-15T00:37:00Z,0,45.0,14.0
2026-09-15T00:38:00Z,1,46.1,14.0
2026-09-15T00:39:00Z,0,42.3,15.1
2026-09-15T00:40:00Z,1,47.4,14.5
2026-09-15T00:41:00Z,0,37.9,15.6
2026-09-15T00:42:00Z,0,36.7,14.8
2026-09-15T00:43:00Z,1,30.5,14.0
2026-09-15T00:44:00Z,0,28.1,14.7
2026-09-15T00:45:00Z,0,43.0,14.0
2026-09-15T00:46:00Z,0,44.8,15.0
2026-09-15T00:47:00Z,0,37.1,15.3
2026-09-15T00:48:00Z,0,23.3,15.8
2026-09-15T00:49:00Z,0,24.8,14.9
2026-09-15T00:50:00Z,0,27.0,14.6
2026-09-15T00:51:00Z,0,32.1,15.5
2026-09-15T00:52:00Z,0,44.1,14.5
2026-09-15T00:53:00Z,0,34.1,14.6
2026-09-15T00:54:00Z,0,34.6,14.4
2026-09-15T00:55:00Z,0,40.2,14.9
2026-09-15T00:56:00Z,0,41.4,14.9
2026-09-15T00:57:00Z,1,44.4,15.0
2026-09-15T00:58:00Z,0,35.4,15.4
2026-09-15T00:59:00Z,0,43.8,15.2
2026-09-15T01:00:00Z,0,37.4,15.2
2026-09-15T01:01:00Z,1,50.6,15.7
2026-09-15T01:02:00Z,0,28.2,14.0
2026-09-15T01:03:00Z,1,38.5,15.7
2026-09-15T01:04:00Z,0,36.7,16.0
2026-09-15T01:05:00Z,1,34.4,15.6
2026-09-15T01:06:00Z,1,33.6,15.2
2026-09-15T01:07:00Z,0,40.2,15.9
2026-09-15T01:08:00Z,0,40.0,15.9
2026-09-15T01:09:00Z,0,45.9,14.0
2026-09-15T01:10:00Z,0,28.3,14.9
2026-09-15T01:11:00Z,0,40.9,15.0
2026-09-15T01:12:00Z,0,28.2,15.2
2026-09-15T01:13:00Z,0,25.3,15.5
2026-09-15T01:14:00Z,0,35.6,15.3
2026-09-15T01:15:00Z,0,29.0,15.2
2026-09-15T01:16:00Z,1,40.4,15.8
2026-09-15T01:17:00Z,0,43.0,15.8
2026-09-15T01:18:00Z,0,27.7,15.6
2026-09-15T01:19:00Z,0,42.6,15.9
2026-09-15T01:20:00Z,1,33.0,15.5
2026-09-15T01:21:00Z,0,31.4,15.3
2026-09-15T01:22:00Z,0,28.9,16.0
2026-09-15T01:23:00Z,0,42.1,16.3
2026-09-15T01:24:00Z,0,47.3,15.7
2026-09-15T01:25:00Z,0,28.9,15.2
2026-09-15T01:26:00Z,0,37.3,15.2
2026-09-15T01:27:00Z,0,41.3,14.5
2026-09-15T01:28:00Z,1,26.8,14.9
2026-09-15T01:29:00Z,1,30.2,14.6
2026-09-15T01:30:00Z,0,47.0,15.2
2026-09-15T01:31:00Z,0,44.7,15.3
2026-09-15T01:32:00Z,0,38.9,15.9
2026-09-15T01:33:00Z,0,30.3,16.8
2026-09-15T01:34:00Z,0,31.7,15.9
2026-09-15T01:35:00Z,0,40.3,14.9
2026-09-15T01:36:00Z,1,33.5,15.7
2026-09-15T01:37:00Z,1,37.2,16.0
2026-09-15T01:38:00Z,1,42.2,15.8
2026-09-15T01:39:00Z,0,28.7,15.6
2026-09-15T01:40:00Z,0,47.9,16.2
2026-09-15T01:41:00Z,0,34.4,16.0
2026-09-15T01:42:00Z,1,34.7,16.3
2026-09-15T01:43:00Z,1,47.1,16.3
2026-09-15T01:44:00Z,1,35.8,16.0
2026-09-15T01:45:00Z,1,29.3,15.8
2026-09-15T01:46:00Z,1,45.0,16.3
2026-09-15T01:47:00Z,0,30.2,16.2
2026-09-15T01:48:00Z,0,31.4,15.3
2026-09-15T01:49:00Z,0,37.1,15.0
2026-09-15T01:50:00Z,0,40.4,15.9
2026-09-15T01:51:00Z,1,37.4,16.3
2026-09-15T01:52:00Z,0,33.4,15.9
2026-09-15T01:53:00Z,0,34.7,14.5
2026-09-15T01:54:00Z,0,40.5,15.9
2026-09-15T01:55:00Z,1,26.8,16.0
2026-09-15T01:56:00Z,1,27.3,16.1
2026-09-15T01:57:00Z,0,49.6,15.6
2026-09-15T01:58:00Z,0,39.7,16.1
2026-09-15T01:59:00Z,0,36.9,17.7
2026-09-15T02:00:00Z,1,44.5,17.2
2026-09-15T02:01:00Z,1,46.2,15.1
2026-09-15T02:02:00Z,0,23.2,16.6
2026-09-15T02:03:00Z,0,43.6,16.8
2026-09-15T02:04:00Z,0,36.0,15.8
2026-09-15T02:05:00Z,0,27.8,16.6
2026-09-15T02:06:00Z,0,28.7,15.8
2026-09-15T02:07:00Z,1,43.4,16.3
2026-09-15T02:08:00Z,1,35.7,16.1
2026-09-15T02:09:00Z,1,31.0,17.6
2026-09-15T02:10:00Z,0,44.4,15.9
2026-09-15T02:11:00Z,0,32.3,15.7
2026-09-15T02:12:00Z,0,40.6,16.5
2026-09-15T02:13:00Z,0,35.8,15.9
2026-09-15T02:14:00Z,1,47.0,16.0
2026-09-15T02:15:00Z,0,28.6,16.8
2026-09-15T02:16:00Z,0,28.2,15.6
2026-09-15T02:17:00Z,1,30.4,16.1
2026-09-15T02:18:00Z,0,43.4,16.9
2026-09-15T02:19:00Z,1,28.4,17.1
2026-09-15T02:20:00Z,0,42.6,16.7
2026-09-15T02:21:00Z,1,49.3,16.8
2026-09-15T02:22:00Z,1,44.1,16.0
2026-09-15T02:23:00Z,1,46.9,15.1
2026-09-15T02:24:00Z,0,31.3,16.5
2026-09-15T02:25:00Z,1,43.9,16.4
2026-09-15T02:26:00Z,0,32.7,16.4
2026-09-15T02:27:00Z,0,47.2,16.4
2026-09-15T02:28:00Z,0,32.7,16.2
2026-09-15T02:29:00Z,1,29.2,16.6
2026-09-15T02:30:00Z,1,37.6,16.3
2026-09-15T02:31:00Z,0,30.5,16.2
2026-09-15T02:32:00Z,1,38.0,17.7
2026-09-15T02:33:00Z,1,27.4,17.9
2026-09-15T02:34:00Z,1,36.5,16.8
2026-09-15T02:35:00Z,0,23.4,16.8
2026-09-15T02:36:00Z,0,45.5,16.7
2026-09-15T02:37:00Z,0,31.8,16.7
2026-09-15T02:38:00Z,1,42.4,16.6
2026-09-15T02:39:00Z,0,28.2,17.9
2026-09-15T02:40:00Z,1,38.0,17.9
2026-09-15T02:41:00Z,1,32.4,17.5
2026-09-15T02:42:00Z,1,34.0,16.2
2026-09-15T02:43:00Z,1,40.9,17.3
2026-09-15T02:44:00Z,0,29.6,17.6
2026-09-15T02:45:00Z,1,39.4,15.8
2026-09-15T02:46:00Z,0,43.6,16.7
2026-09-15T02:47:00Z,0,31.7,17.3
2026-09-15T02:48:00Z,1,42.8,15.8
2026-09-15T02:49:00Z,0,41.6,16.1
2026-09-15T02:50:00Z,0,30.7,17.1
2026-09-15T02:51:00Z,0,44.7,16.1
2026-09-15T02:52:00Z,1,30.6,17.4
2026-09-15T02:53:00Z,1,31.8,16.9
2026-09-15T02:54:00Z,1,35.2,17.7
2026-09-15T02:55:00Z,1,45.6,17.5
2026-09-15T02:56:00Z,1,34.9,17.9
2026-09-15T02:57:00Z,0,41.4,17.2
2026-09-15T02:58:00Z,0,35.9,17.7
2026-09-15T02:59:00Z,0,28.2,16.3
2026-09-15T03:00:00Z,0,25.7,16.9
2026-09-15T03:01:00Z,0,28.0,18.3
2026-09-15T03:02:00Z,0,35.3,16.0
2026-09-15T03:03:00Z,0,25.7,17.5
2026-09-15T03:04:00Z,1,24.8,16.6
2026-09-15T03:05:00Z,0,37.2,18.0
2026-09-15T03:06:00Z,0,28.5,18.4
2026-09-15T03:07:00Z,1,24.3,17.4
2026-09-15T03:08:00Z,1,44.9,16.9
2026-09-15T03:09:00Z,1,47.9,17.7
2026-09-15T03:10:00Z,0,31.1,17.8
2026-09-15T03:11:00Z,1,44.7,17.6
2026-09-15T03:12:00Z,0,30.6,17.9
2026-09-15T03:13:00Z,0,32.7,17.3
2026-09-15T03:14:00Z,0,24.5,17.2
2026-09-15T03:15:00Z,1,35.8,17.7
2026-09-15T03:16:00Z,0,35.9,18.1
2026-09-15T03:17:00Z,0,46.9,17.9
2026-09-15T03:18:00Z,0,28.9,18.0
2026-09-15T03:19:00Z,0,25.0,17.9
2026-09-15T03:20:00Z,0,25.1,18.5
2026-09-15T03:21:00Z,0,25.8,17.7
2026-09-15T03:22:00Z,1,39.3,18.5
2026-09-15T03:23:00Z,0,29.4,17.9
2026-09-15T03:24:00Z,0,39.9,17.8
2026-09-15T03:25:00Z,0,42.5,18.4
2026-09-15T03:26:00Z,1,36.6,17.5
2026-09-15T03:27:00Z,0,46.9,18.2
2026-09-15T03:28:00Z,1,45.0,17.1
2026-09-15T03:29:00Z,0,45.3,17.4
2026-09-15T03:30:00Z,1,39.4,17.6
2026-09-15T03:31:00Z,0,43.8,18.1
2026-09-15T03:32:00Z,0,41.4,18.8
2026-09-15T03:33:00Z,0,26.2,17.5
2026-09-15T03:34:00Z,0,37.6,18.6
2026-09-15T03:35:00Z,0,46.4,19.9
2026-09-15T03:36:00Z,0,32.7,18.3
2026-09-15T03:37:00Z,0,42.6,18.0
2026-09-15T03:38:00Z,0,41.2,18.2
2026-09-15T03:39:00Z,0,34.3,18.1
2026-09-15T03:40:00Z,0,34.3,19.1
2026-09-15T03:41:00Z,0,36.4,18.4
2026-09-15T03:42:00Z,0,31.1,17.7
2026-09-15T03:43:00Z,0,39.3,19.7
2026-09-15T03:44:00Z,0,44.2,18.3
2026-09-15T03:45:00Z,1,44.9,19.3
2026-09-15T03:46:00Z,1,47.8,18.2
2026-09-15T03:47:00Z,0,25.7,17.4
2026-09-15T03:48:00Z,0,39.2,18.6
2026-09-15T03:49:00Z,1,47.8,17.7
2026-09-15T03:50:00Z,0,28.5,18.5
2026-09-15T03:51:00Z,1,46.3,18.9
2026-09-15T03:52:00Z,0,31.0,17.5
2026-09-15T03:53:00Z,0,45.3,19.5
2026-09-15T03:54:00Z,1,30.8,17.8
2026-09-15T03:55:00Z,1,34.3,18.8
2026-09-15T03:56:00Z,0,38.3,19.2
2026-09-15T03:57:00Z,0,30.7,18.9
2026-09-15T03:58:00Z,0,26.9,20.0
2026-09-15T03:59:00Z,0,27.3,19.5
2026-09-15T04:00:00Z,0,46.3,18.1
2026-09-15T04:01:00Z,0,27.0,18.1
2026-09-15T04:02:00Z,1,31.7,18.8
2026-09-15T04:03:00Z,0,44.9,19.4
2026-09-15T04:04:00Z,0,37.4,18.8
2026-09-15T04:05:00Z,1,34.5,17.6
2026-09-15T04:06:00Z,0,36.3,19.1
2026-09-15T04:07:00Z,0,33.0,19.8
2026-09-15T04:08:00Z,1,34.3,19.8
2026-09-15T04:09:00Z,0,26.6,18.8
2026-09-15T04:10:00Z,1,31.0,20.9
2026-09-15T04:11:00Z,0,31.2,19.0
2026-09-15T04:12:00Z,0,45.3,19.1
2026-09-15T04:13:00Z,1,25.5,20.7
2026-09-15T04:14:00Z,0,37.3,19.9
2026-09-15T04:15:00Z,0,40.5,19.9
2026-09-15T04:16:00Z,0,29.0,19.0
2026-09-15T04:17:00Z,1,35.1,18.7
2026-09-15T04:18:00Z,1,37.8,18.9
2026-09-15T04:19:00Z,1,34.7,19.2
2026-09-15T04:20:00Z,0,40.4,19.3
2026-09-15T04:21:00Z,1,38.1,18.9
2026-09-15T04:22:00Z,0,30.6,19.5
2026-09-15T04:23:00Z,1,44.4,18.7
2026-09-15T04:24:00Z,1,43.8,18.4
2026-09-15T04:25:00Z,0,33.6,19.7
2026-09-15T04:26:00Z,0,25.9,19.5
2026-09-15T04:27:00Z,0,29.1,19.1
2026-09-15T04:28:00Z,0,42.3,19.0
2026-09-15T04:29:00Z,1,39.3,19.4
2026-09-15T04:30:00Z,1,33.0,19.6
2026-09-15T04:31:00Z,0,37.6,19.6
2026-09-15T04:32:00Z,0,42.1,20.6
2026-09-15T04:33:00Z,0,45.1,20.7
2026-09-15T04:34:00Z,1,38.7,20.5
2026-09-15T04:35:00Z,1,36.7,20.4
2026-09-15T04:36:00Z,0,34.4,20.1
2026-09-15T04:37:00Z,1,30.1,18.7
2026-09-15T04:38:00Z,1,47.7,19.6
2026-09-15T04:39:00Z,0,40.7,20.4
2026-09-15T04:40:00Z,0,35.5,18.9
2026-09-15T04:41:00Z,0,27.9,20.1
2026-09-15T04:42:00Z,0,42.3,19.7
2026-09-15T04:43:00Z,0,35.4,20.2
2026-09-15T04:44:00Z,0,25.7,19.3
2026-09-15T04:45:00Z,0,37.0,20.6
2026-09-15T04:46:00Z,1,39.1,20.0
2026-09-15T04:47:00Z,1,45.4,20.7
2026-09-15T04:48:00Z,0,37.9,20.3
2026-09-15T04:49:00Z,0,46.2,20.1
2026-09-15T04:50:00Z,0,45.5,19.3
2026-09-15T04:51:00Z,0,38.5,20.6
2026-09-15T04:52:00Z,0,28.9,21.2
2026-09-15T04:53:00Z,0,43.1,21.2
2026-09-15T04:54:00Z,0,46.0,20.7
2026-09-15T04:55:00Z,1,29.7,21.3
2026-09-15T04:56:00Z,0,44.9,20.9
2026-09-15T04:57:00Z,1,41.6,20.6
2026-09-15T04:58:00Z,1,36.3,20.9
2026-09-15T04:59:00Z,0,31.1,20.3
2026-09-15T05:00:00Z,0,40.5,21.1
2026-09-15T05:01:00Z,0,33.7,21.2
2026-09-15T05:02:00Z,0,25.9,20.9
2026-09-15T05:03:00Z,0,31.4,21.1
2026-09-15T05:04:00Z,1,38.2,20.5
2026-09-15T05:05:00Z,1,49.8,20.0
2026-09-15T05:06:00Z,0,38.7,20.9
2026-09-15T05:07:00Z,0,38.6,21.7
2026-09-15T05:08:00Z,0,27.1,21.4
2026-09-15T05:09:00Z,0,42.0,20.5
2026-09-15T05:10:00Z,0,41.5,21.5
2026-09-15T05:11:00Z,0,33.4,20.9
2026-09-15T05:12:00Z,0,43.0,21.1
2026-09-15T05:13:00Z,0,44.2,20.1
2026-09-15T05:14:00Z,0,26.6,20.2
2026-09-15T05:15:00Z,0,30.1,20.5
2026-09-15T05:16:00Z,0,27.4,21.0
2026-09-15T05:17:00Z,0,46.1,20.6
2026-09-15T05:18:00Z,0,46.0,20.6
2026-09-15T05:19:00Z,1,34.3,21.1
2026-09-15T05:20:00Z,0,41.3,20.6
2026-09-15T05:21:00Z,0,36.9,21.2
2026-09-15T05:22:00Z,1,45.9,20.6
2026-09-15T05:23:00Z,0,43.8,20.7
2026-09-15T05:24:00Z,0,44.0,21.8
2026-09-15T05:25:00Z,1,38.7,21.8
2026-09-15T05:26:00Z,0,34.6,20.7
2026-09-15T05:27:00Z,1,37.9,21.6
2026-09-15T05:28:00Z,1,29.1,21.3
2026-09-15T05:29:00Z,1,46.3,22.0
2026-09-15T05:30:00Z,1,44.7,22.0
2026-09-15T05:31:00Z,0,40.3,21.6
2026-09-15T05:32:00Z,1,42.3,20.5
2026-09-15T05:33:00Z,0,27.1,22.1
2026-09-15T05:34:00Z,1,29.3,20.9
2026-09-15T05:35:00Z,1,36.2,21.6
2026-09-15T05:36:00Z,0,35.6,22.4
2026-09-15T05:37:00Z,0,40.5,21.5
2026-09-15T05:38:00Z,0,29.3,21.9
2026-09-15T05:39:00Z,0,30.9,22.0
2026-09-15T05:40:00Z,0,36.4,21.9
2026-09-15T05:41:00Z,1,48.0,22.0
2026-09-15T05:42:00Z,1,44.0,21.5
2026-09-15T05:43:00Z,0,40.9,20.7
2026-09-15T05:44:00Z,0,36.4,22.7
2026-09-15T05:45:00Z,0,42.3,21.8
2026-09-15T05:46:00Z,0,35.7,22.8
2026-09-15T05:47:00Z,1,33.3,21.4
2026-09-15T05:48:00Z,1,37.0,21.6
2026-09-15T05:49:00Z,0,29.6,20.3
2026-09-15T05:50:00Z,0,38.2,21.5
2026-09-15T05:51:00Z,1,34.6,22.9
2026-09-15T05:52:00Z,0,46.9,21.8
2026-09-15T05:53:00Z,0,41.3,22.5
2026-09-15T05:54:00Z,1,46.6,22.7
2026-09-15T05:55:00Z,0,41.2,21.4
2026-09-15T05:56:00Z,0,35.2,21.3
2026-09-15T05:57:00Z,1,43.5,22.1
2026-09-15T05:58:00Z,0,28.4,21.8
2026-09-15T05:59:00Z,0,36.6,22.4
2026-09-15T06:00:00Z,0,6.0,23.2
2026-09-15T06:01:00Z,0,5.5,21.8
2026-09-15T06:02:00Z,0,8.2,21.7
2026-09-15T06:03:00Z,0,4.3,21.5
2026-09-15T06:04:00Z,0,1.2,22.0
2026-09-15T06:05:00Z,1,5.0,22.8
2026-09-15T06:06:00Z,0,4.8,20.9
2026-09-15T06:07:00Z,0,1.7,22.5
2026-09-15T06:08:00Z,0,7.1,21.4
2026-09-15T06:09:00Z,1,4.2,22.9
2026-09-15T06:10:00Z,0,3.1,22.4
2026-09-15T06:11:00Z,1,5.8,22.8
2026-09-15T06:12:00Z,0,7.8,22.7
2026-09-15T06:13:00Z,0,8.4,22.0
2026-09-15T06:14:00Z,0,4.2,22.1
2026-09-15T06:15:00Z,0,0.8,22.2
2026-09-15T06:16:00Z,0,8.7,21.9
2026-09-15T06:17:00Z,0,3.2,23.6
2026-09-15T06:18:00Z,1,2.7,23.6
2026-09-15T06:19:00Z,0,3.9,21.5
2026-09-15T06:20:00Z,0,4.7,22.5
2026-09-15T06:21:00Z,0,4.2,22.3
2026-09-15T06:22:00Z,0,5.9,23.1
2026-09-15T06:23:00Z,0,6.3,22.4
2026-09-15T06:24:00Z,0,6.7,22.6
2026-09-15T06:25:00Z,1,6.2,22.3
2026-09-15T06:26:00Z,0,6.7,22.8
2026-09-15T06:27:00Z,0,6.4,22.6
2026-09-15T06:28:00Z,0,5.0,23.1
2026-09-15T06:29:00Z,0,6.7,22.8
2026-09-15T06:30:00Z,0,8.3,22.9
2026-09-15T06:31:00Z,0,8.7,23.8
2026-09-15T06:32:00Z,0,5.4,24.0
2026-09-15T06:33:00Z,1,3.5,21.9
2026-09-15T06:34:00Z,0,3.2,22.4
2026-09-15T06:35:00Z,0,3.2,23.1
2026-09-15T06:36:00Z,0,1.9,23.8
2026-09-15T06:37:00Z,0,5.9,23.4
2026-09-15T06:38:00Z,0,10.0,23.6
2026-09-15T06:39:00Z,0,4.5,23.2
2026-09-15T06:40:00Z,0,5.9,23.2
2026-09-15T06:41:00Z,0,8.4,23.4
2026-09-15T06:42:00Z,0,5.7,23.5
2026-09-15T06:43:00Z,0,2.4,22.3
2026-09-15T06:44:00Z,0,4.4,23.0
2026-09-15T06:45:00Z,0,8.0,22.8
2026-09-15T06:46:00Z,0,3.4,23.4
2026-09-15T06:47:00Z,0,4.2,23.8
2026-09-15T06:48:00Z,0,2.4,22.8
2026-09-15T06:49:00Z,0,6.6,23.0
2026-09-15T06:50:00Z,0,3.9,22.9
2026-09-15T06:51:00Z,0,7.6,22.6
2026-09-15T06:52:00Z,0,5.5,23.2
2026-09-15T06:53:00Z,0,5.4,22.7
2026-09-15T06:54:00Z,0,5.1,24.4
2026-09-15T06:55:00Z,0,6.6,24.2
2026-09-15T06:56:00Z,0,5.6,22.8
2026-09-15T06:57:00Z,0,6.0,24.2
2026-09-15T06:58:00Z,0,5.0,23.7
2026-09-15T06:59:00Z,1,4.2,23.4
2026-09-15T07:00:00Z,0,2.7,23.3
2026-09-15T07:01:00Z,0,2.5,23.8
2026-09-15T07:02:00Z,0,4.9,23.1
2026-09-15T07:03:00Z,0,9.4,24.3
2026-09-15T07:04:00Z,0,2.6,23.9
2026-09-15T07:05:00Z,0,2.0,22.7
2026-09-15T07:06:00Z,0,8.7,23.8
2026-09-15T07:07:00Z,0,6.7,24.4
2026-09-15T07:08:00Z,0,1.7,25.2
2026-09-15T07:09:00Z,1,7.3,25.2
2026-09-15T07:10:00Z,0,2.2,23.9
2026-09-15T07:11:00Z,0,7.6,24.0
2026-09-15T07:12:00Z,1,5.9,23.5
2026-09-15T07:13:00Z,1,2.9,23.8
2026-09-15T07:14:00Z,0,6.1,24.2
2026-09-15T07:15:00Z,0,3.9,24.3
2026-09-15T07:16:00Z,0,8.1,23.6
2026-09-15T07:17:00Z,0,2.0,23.1
2026-09-15T07:18:00Z,0,11.2,25.2
2026-09-15T07:19:00Z,1,6.8,24.1
2026-09-15T07:20:00Z,0,5.4,23.5
2026-09-15T07:21:00Z,0,1.7,25.0
2026-09-15T07:22:00Z,0,3.3,24.8
2026-09-15T07:23:00Z,1,7.5,24.4
2026-09-15T07:24:00Z,0,7.4,23.9
2026-09-15T07:25:00Z,0,8.3,24.7
2026-09-15T07:26:00Z,1,2.7,23.8
2026-09-15T07:27:00Z,0,9.7,24.7
2026-09-15T07:28:00Z,0,6.4,23.9
2026-09-15T07:29:00Z,0,5.6,23.8
2026-09-15T07:30:00Z,0,2.1,24.5
2026-09-15T07:31:00Z,1,4.4,23.8
2026-09-15T07:32:00Z,0,4.8,24.1
2026-09-15T07:33:00Z,0,5.4,25.7
2026-09-15T07:34:00Z,0,2.6,25.0
2026-09-15T07:35:00Z,0,3.8,25.1
2026-09-15T07:36:00Z,0,7.5,24.8
2026-09-15T07:37:00Z,0,5.4,24.1
2026-09-15T07:38:00Z,1,8.8,24.8
2026-09-15T07:39:00Z,0,8.6,24.3
2026-09-15T07:40:00Z,0,3.2,25.2
2026-09-15T07:41:00Z,1,2.2,24.2
2026-09-15T07:42:00Z,0,6.1,24.3
2026-09-15T07:43:00Z,0,3.2,23.3
2026-09-15T07:44:00Z,0,6.0,25.1
2026-09-15T07:45:00Z,0,0.0,23.5
2026-09-15T07:46:00Z,0,8.0,24.0
2026-09-15T07:47:00Z,0,6.6,24.1
2026-09-15T07:48:00Z,0,5.5,25.0
2026-09-15T07:49:00Z,1,3.2,25.2
2026-09-15T07:50:00Z,0,5.4,25.7
2026-09-15T07:51:00Z,0,4.8,25.0
2026-09-15T07:52:00Z,0,4.4,25.2
2026-09-15T07:53:00Z,0,8.0,25.3
2026-09-15T07:54:00Z,0,5.1,24.8
2026-09-15T07:55:00Z,0,9.1,24.8
2026-09-15T07:56:00Z,0,2.0,26.3
2026-09-15T07:57:00Z,0,7.3,25.0
2026-09-15T07:58:00Z,0,6.8,24.2
2026-09-15T07:59:00Z,0,2.8,24.0
2026-09-15T08:00:00Z,0,8.8,24.3
2026-09-15T08:01:00Z,0,1.3,25.3
2026-09-15T08:02:00Z,0,4.8,23.5
2026-09-15T08:03:00Z,0,4.0,24.9
2026-09-15T08:04:00Z,0,0.2,24.8
2026-09-15T08:05:00Z,0,6.3,25.4
2026-09-15T08:06:00Z,0,3.6,24.3
2026-09-15T08:07:00Z,0,5.3,24.7
2026-09-15T08:08:00Z,0,3.7,25.3
2026-09-15T08:09:00Z,0,7.5,24.6
2026-09-15T08:10:00Z,0,3.9,25.0
2026-09-15T08:11:00Z,0,7.8,25.8
2026-09-15T08:12:00Z,0,8.9,25.9
2026-09-15T08:13:00Z,0,5.7,25.2
2026-09-15T08:14:00Z,0,4.4,24.9
2026-09-15T08:15:00Z,0,3.2,25.6
2026-09-15T08:16:00Z,0,1.6,25.1
2026-09-15T08:17:00Z,0,6.9,25.4
2026-09-15T08:18:00Z,0,8.4,24.5
2026-09-15T08:19:00Z,0,5.8,25.6
2026-09-15T08:20:00Z,0,1.6,25.1
2026-09-15T08:21:00Z,0,3.3,25.2
2026-09-15T08:22:00Z,0,0.8,25.7
2026-09-15T08:23:00Z,1,9.2,25.6
2026-09-15T08:24:00Z,0,9.0,25.1
2026-09-15T08:25:00Z,0,5.7,24.9
2026-09-15T08:26:00Z,0,7.8,26.0
2026-09-15T08:27:00Z,0,10.6,25.5
2026-09-15T08:28:00Z,0,4.1,24.7
2026-09-15T08:29:00Z,0,1.5,26.5
2026-09-15T08:30:00Z,0,4.4,25.9
2026-09-15T08:31:00Z,0,3.3,25.4
2026-09-15T08:32:00Z,0,5.2,24.9
2026-09-15T08:33:00Z,1,6.1,25.2
2026-09-15T08:34:00Z,0,0.9,25.2
2026-09-15T08:35:00Z,1,5.1,25.2
2026-09-15T08:36:00Z,1,4.6,25.2
2026-09-15T08:37:00Z,1,7.2,26.2
2026-09-15T08:38:00Z,0,7.2,24.5
2026-09-15T08:39:00Z,0,8.7,24.6
2026-09-15T08:40:00Z,0,9.2,25.3
2026-09-15T08:41:00Z,0,7.9,24.6
2026-09-15T08:42:00Z,0,0.7,25.1
2026-09-15T08:43:00Z,0,3.7,24.9
2026-09-15T08:44:00Z,0,6.2,26.5
2026-09-15T08:45:00Z,0,0.1,25.6
2026-09-15T08:46:00Z,0,4.0,26.4
2026-09-15T08:47:00Z,0,5.8,26.3
2026-09-15T08:48:00Z,0,5.2,26.5
2026-09-15T08:49:00Z,0,1.9,26.1
2026-09-15T08:50:00Z,0,7.2,25.0
2026-09-15T08:51:00Z,1,6.3,26.3
2026-09-15T08:52:00Z,0,4.3,25.7
2026-09-15T08:53:00Z,0,3.4,26.1
2026-09-15T08:54:00Z,1,4.5,25.5
2026-09-15T08:55:00Z,0,4.8,26.2
2026-09-15T08:56:00Z,0,6.2,26.4
2026-09-15T08:57:00Z,0,4.3,25.8
2026-09-15T08:58:00Z,0,3.8,26.3
2026-09-15T08:59:00Z,0,9.2,25.0
2026-09-15T09:00:00Z,0,4.3,25.2
2026-09-15T09:01:00Z,0,9.0,25.3
2026-09-15T09:02:00Z,0,1.7,25.5
2026-09-15T09:03:00Z,0,3.7,25.7
2026-09-15T09:04:00Z,0,9.4,26.8
2026-09-15T09:05:00Z,0,4.1,25.1
2026-09-15T09:06:00Z,0,3.1,26.9
2026-09-15T09:07:00Z,0,9.2,26.9
2026-09-15T09:08:00Z,0,2.0,26.3
2026-09-15T09:09:00Z,0,4.0,26.3
2026-09-15T09:10:00Z,0,6.7,25.7
2026-09-15T09:11:00Z,0,6.2,26.4
2026-09-15T09:12:00Z,0,9.8,25.7
2026-09-15T09:13:00Z,0,4.1,25.6
2026-09-15T09:14:00Z,0,2.7,25.4
2026-09-15T09:15:00Z,0,2.9,27.1
2026-09-15T09:16:00Z,0,7.1,25.7
2026-09-15T09:17:00Z,0,5.5,25.6
2026-09-15T09:18:00Z,0,2.8,26.8
2026-09-15T09:19:00Z,1,4.9,26.5
2026-09-15T09:20:00Z,1,2.0,26.8
2026-09-15T09:21:00Z,0,1.7,27.6
2026-09-15T09:22:00Z,0,6.4,26.5
2026-09-15T09:23:00Z,1,4.7,26.3
2026-09-15T09:24:00Z,0,1.9,26.3
2026-09-15T09:25:00Z,0,8.7,26.3
2026-09-15T09:26:00Z,0,1.8,26.4
2026-09-15T09:27:00Z,0,8.4,27.1
2026-09-15T09:28:00Z,0,5.7,27.1
2026-09-15T09:29:00Z,0,4.1,27.2
2026-09-15T09:30:00Z,0,7.2,25.9
